Rank;Player Tag;Player Name;Total Earnings;Country;Primary Game;Game Earnings;Earnings Percentage;Player Profile Link;Title;Name;Date of Birth;Age;Country Ranking;Total Prize Money Earned;Alternate IDs;Player;Total_2023;Total_2022;Total_2021;Total_2020;Total_2019;Total_2018;Total_2017;Total_2016;Total_2015;Total_2014;Total_2013;Total_2012;Total_2011;Total_2010;Total_2009;Total_2008;Total_2007;Total_2006;Total_2005;Total_2004;Total_2003;Total_2002;Total_2001
916;Skram;Konrad Skram;$302,524.41;Denmark;Fortnite;$302,524.41;100.00%;https://www.esportsearnings.com/players/57035-konrad-skram;"Christophe ""SIXER"" Xia - CS:GO Player";Christophe Xia;April 21, 1991;32;#34;$300,757.90From 126 Tournaments;sixeR;Skram Konrad Skram;0;0;$100,277.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
917;Oner;Moon, Hyeon Joon;$302,372.18;Korea, Republic of;League of Legends;$302,372.18;100.00%;https://www.esportsearnings.com/players/83598-oner-moon-hyeon-joon;"Javier ""Thinkingnade"" Escamila - Rainbow Six Siege Player";Javier Escamila;January 30, 1999;24;#161;$300,730.00From 31 Tournaments;LemoNade, Thinkingnade;Oner Moon, Hyeon Joon;$122,581.33;$128,777.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
918;ANGE1;Kyrylo Karasov;$302,285.02;Ukraine;Counter-Strike: Global Offensive;$173,979.82;57.55%;https://www.esportsearnings.com/players/3675-ange1-kyrylo-karasov;"Simon ""twist"" Eliasson - Counter-Strike 2 Player";Simon Eliasson;December 12, 1994;29;#36;$300,475.23From 158 Tournaments;GODtw1st, sanji, twist;ANGE1 Kyrylo Karasov;0;0;0;0;0;$59,457.40;0;0;0;0;$13,713.07;0;0;$3,632.94;$2,852.12;0;0;0;0;0;0;0;0
919;Remember;Yuan, Xinsong;$302,242.61;China;PLAYERUNKNOWN'S BATTLEGROUNDS Mobile;$302,242.61;100.00%;https://www.esportsearnings.com/players/95107-remember-yuan-xinsong;"Lee ""Gumayusi"" Min Hyeong - League of Legends Player";Lee, Min Hyeong;<unknown>;0;#110;$299,934.59From 13 Tournaments;Finale;Remember Yuan, Xinsong;0;$223,739.93;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
920;poiz0n;Valentin Vasilev;$302,187.54;Bulgaria;Counter-Strike: Global Offensive;$302,187.54;100.00%;https://www.esportsearnings.com/players/38456-poiz0n-valentin-vasilev;"Natchaphon ""Fluketh"" Somtus - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Natchaphon Somtus(ณัชพล โสมทัต);June 25, 2001;22;#10;$299,924.51From 24 Tournaments;Fluketh;poiz0n Valentin Vasilev;0;0;0;$121,400.00;$121,062.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
921;Xbei;Tu, ZhanYa;$301,631.17;China;PLAYERUNKNOWN’S BATTLEGROUNDS;$301,631.17;100.00%;https://www.esportsearnings.com/players/66535-xbei-tu-zhanya;"Endre ""Endretta"" Byre - Fortnite Player";Endre Byre;June 6, 2005;18;#11;$299,767.83From 68 Tournaments;Endretta;Xbei Tu, ZhanYa;$155,500.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
922;zAndy;Andrei Ursu;$301,621.45;Romania;Fortnite;$301,621.45;100.00%;https://www.esportsearnings.com/players/83850-zandy-andrei-ursu;"Alexis ""MarineLorD"" Eusebio - Age of Empires Player";Alexis Eusebio;June 1, 1995;28;#35;$299,729.33From 200 Tournaments;BLASTǂMlorD, BsCǂAlexisOrg, BsCǂMarinLord, MarineLorD;zAndy Andrei Ursu;$89,011.45;$198,875.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
923;Omegatron;Ryan Johnson;$301,506.65;United States;SMITE;$301,506.65;100.00%;https://www.esportsearnings.com/players/9954-omegatron-ryan-johnson;"Sander ""Vo0"" Kaasjager - Quake Player";Sander Kaasjager;June 21, 1985;38;#13;$299,570.00From 26 Tournaments;fnatic\Vo0, Vo0;Omegatron Ryan Johnson;0;0;0;0;0;0;0;0;$273,976.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
924;Ghost;Jang, Yong Jun;$301,376.59;Korea, Republic of;League of Legends;$301,376.59;100.00%;https://www.esportsearnings.com/players/27719-ghost-jang-yong-jun;"David ""n0rb3r7"" Danielyan - Counter-Strike 2 Player";David Danielyan;<unknown>;0;#52;$299,322.73From 76 Tournaments;n0rb3r7;Ghost Jang, Yong Jun;0;0;$148,563.17;$139,653.09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
925;SmithZz;Edouard Dubourdeaux;$300,977.11;France;Counter-Strike: Global Offensive;$270,648.83;89.92%;https://www.esportsearnings.com/players/3291-smithzz-edouard-dubourdeaux;"Joonas ""jNSzki"" Savolainen - Assetto Corsa Competizione Player";Joonas Savolainen;April 1, 1993;30;#10;$299,268.57From 20 Tournaments;j00NAS, jOONAS;SmithZz Edouard Dubourdeaux;0;0;0;0;0;0;0;$117,734.11;$61,390.43;$40,360.83;$22,272.32;$8,268.49;$11,149.71;$2,483.90;$6,458.38;$5,339.46;0;0;0;0;0;0;0
926;Smeb;Song, Kyung Ho;$300,884.72;Korea, Republic of;League of Legends;$300,884.72;100.00%;https://www.esportsearnings.com/players/3664-smeb-song-kyung-ho;"Zhang ""天宇"" Tianyu - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Zhang, Tianyu(张天宇);July 15, 2003;20;#185;$298,975.13From 10 Tournaments;Ann, TianYu, 天宇;Smeb Song, Kyung Ho;0;0;0;0;0;$71,987.36;0;$120,922.53;$70,210.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0
927;SIXER;Christophe Xia;$300,757.90;France;Counter-Strike: Global Offensive;$291,177.72;96.81%;https://www.esportsearnings.com/players/2529-sixer-christophe-xia;"Jordan ""n0thing"" Gilbert - VALORANT Player";Jordan Gilbert;October 25, 1990;33;#162;$298,788.81From 130 Tournaments;-grid05-mcgiLLz->, /G5/Jordan G. 'n0thing', check6 . jgilbert, Check6Gaming.com | jGilbERt, checksix ~ jgilbert, Cloud9 | G2A n0thing, coL.n0thing <SoundBlaster>, Cursed BoWoWO, eMg | n0thing, excello . n0thing, excello j.gilbert, excello jg, excello jgilbert, excello n0thing <3 Mombu$$$, excello n0thingirl~, formula1.pcc ~ n0thing, G5 gillz, G5 n0thing, grid05 jgiLLz, idemise * gilbUrt, idemise * jgilbert, n0thing, pcx AriZonA->, pcx jgillz-, pcx jgiLLzirl, pcx projectioNiRl, project_d$ : n0thing <3 MombuS, Turmoil * giLLz, Turmoil * jg, Turmoil * jgillxz, Turmoil * n0thing, u5|jgilbert, x3o | jgilbERt, XLO|jgilbert[1g], [ wcr jgilz ], [ wcr n0thing ] <3 ChocoMilk, [ wcr n0thing ] <3 MombuS, [ wcr n0thing ] <3 techtroNrof;SIXER Christophe Xia;0;0;0;0;0;0;$208,803.72;0;0;0;0;0;0;$3,451.64;$3,923.87;0;0;0;0;0;0;0;0
928;Thinkingnade;Javier Escamila;$300,730.00;United States;Rainbow Six Siege;$300,730.00;100.00%;https://www.esportsearnings.com/players/54645-thinkingnade-javier-escamila;"Jack ""Doki"" Robertson - Rainbow Six Siege Player";Jack Robertson;December 2, 1999;24;#17;$298,171.39From 25 Tournaments;Doki;Thinkingnade Javier Escamila;0;0;0;$224,200.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
929;twist;Simon Eliasson;$300,475.23;Sweden;Counter-Strike: Global Offensive;$297,626.99;99.05%;https://www.esportsearnings.com/players/3576-twist-simon-eliasson;"Rachata ""GetHigh"" Saethian - Free Fire Player";Rachata Saethian(รชตะ แซ่เถียน);September 2, 2006;17;#11;$297,624.84From 15 Tournaments;Getbu, THEGET;twist Simon Eliasson;0;0;0;0;0;0;0;0;0;0;$13,246.67;0;0;0;0;0;0;0;0;0;0;0;0
930;Gumayusi;Lee, Min Hyeong;$299,934.59;Korea, Republic of;League of Legends;$299,934.59;100.00%;https://www.esportsearnings.com/players/56456-gumayusi-lee-min-hyeong;"Luo ""Xi"" Yinqi - Dota 2 Player";Luo, Yinqi;October 25, 1990;33;#186;$297,575.13From 44 Tournaments;Luo, xiaoluo;Gumayusi Lee, Min Hyeong;$122,581.33;$124,663.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
931;Endretta;Endre Byre;$299,767.83;Norway;Fortnite;$299,767.83;100.00%;https://www.esportsearnings.com/players/66611-endretta-endre-byre;"Rick ""Sharky"" Wirth - Apex Legends Player";Rick Wirth;October 11, 1998;25;#9;$297,312.48From 52 Tournaments;Sharky, Sharky3415;Endretta Endre Byre;0;0;$104,097.00;0;$154,720.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
932;MarineLorD;Alexis Eusebio;$299,729.34;France;Age of Empires IV;$195,204.83;65.13%;https://www.esportsearnings.com/players/4574-marinelord-alexis-eusebio;"Zhang ""XZ"" Yaohui - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Zhang, Yaohui(张耀辉);December 26, 2002;20;#187;$297,299.91From 6 Tournaments;XZ, 小张;MarineLorD Alexis Eusebio;0;$162,585.33;0;0;0;0;0;0;$27,595.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
933;Vo0;Sander Kaasjager;$299,570.00;Netherlands;Painkiller;$230,500.00;76.94%;https://www.esportsearnings.com/players/1152-vo0-sander-kaasjager;"Nikita ""Clawz"" Marchinsky - Diabotical Player";Nikita Marchinsky;<unknown>;0;#2;$297,168.82From 44 Tournaments;Clawz;Vo0 Sander Kaasjager;0;0;0;0;0;0;$64,500.00;0;0;0;0;0;0;0;0;0;0;0;$212,000.00;$18,500.00;0;0;0
934;n0rb3r7;David Danielyan;$299,322.73;Russian Federation;Counter-Strike: Global Offensive;$224,922.73;75.14%;https://www.esportsearnings.com/players/47289-n0rb3r7-david-danielyan;"Zhou ""Jasonzhou"" Jason - Hearthstone Player";Zhou, Jason(周彬);March 24, 1989;34;#188;$296,734.75From 15 Tournaments;Jasonzhou;n0rb3r7 David Danielyan;$91,400.00;$147,600.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
935;jNSzki;Joonas Savolainen;$299,268.57;Finland;Rainbow Six Siege;$299,134.50;99.96%;https://www.esportsearnings.com/players/41281-jnszki-joonas-savolainen;"Tom ""OGRE2"" Ryan - Halo Player";Tom Ryan;August 3, 1986;37;#163;$295,960.08From 92 Tournaments;OGRE2, [StK]Ogre2;jNSzki Joonas Savolainen;0;0;0;0;$165,800.00;$97,950.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
936;天宇;Zhang, Tianyu;$298,975.13;China;PLAYERUNKNOWN'S BATTLEGROUNDS Mobile;$298,975.13;100.00%;https://www.esportsearnings.com/players/101081--zhang-tianyu;"Hong ""Gesture"" Jae Hee - Overwatch 2 Player";Hong, Jae Hee(홍재희);<unknown>;0;#111;$295,850.29From 16 Tournaments;Gesture;天宇 Zhang, Tianyu;$232,960.19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
937;n0thing;Jordan Gilbert;$298,788.81;United States;Counter-Strike: Global Offensive;$239,956.42;80.31%;https://www.esportsearnings.com/players/2484-n0thing-jordan-gilbert;"Mikhail ""Misha"" Agatov - Fortnite Player";Mikhail Agatov(Михаил Агатов);July 24, 1997;26;#53;$295,525.41From 43 Tournaments;Misha;n0thing Jordan Gilbert;0;0;0;0;0;0;$45,250.00;$111,750.00;$49,598.71;0;$8,933.33;0;$4,290.00;$14,125.00;$14,397.35;$5,400.00;$4,500.00;0;0;0;0;0;0
938;Doki;Jack Robertson;$298,171.39;United Kingdom;Rainbow Six Siege;$298,171.39;100.00%;https://www.esportsearnings.com/players/60057-doki-jack-robertson;"Kyle ""Scrub Killa"" Robertson - Rocket League Player";Kyle Robertson;May 8, 2003;20;#18;$295,477.98From 130 Tournaments;Scrub;Doki Jack Robertson;$238,518.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
939;GetHigh;Rachata Saethian;$297,624.84;Thailand;Free Fire;$297,624.84;100.00%;https://www.esportsearnings.com/players/105770-gethigh-rachata-saethian;"Koh ""GuMiho"" Byung Jae - StarCraft II Player";Koh, Byung Jae(고병재);August 4, 1992;31;#112;$295,444.02From 464 Tournaments;GuMiho, GuMihofOu, JiNi[Shield];GetHigh Rachata Saethian;0;$200,743.66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
940;Xi;Luo, Yinqi;$297,575.13;China;Dota 2;$297,259.80;99.89%;https://www.esportsearnings.com/players/3894-xi-luo-yinqi;"Pierre ""Vato"" Mesey - Fortnite Player";Pierre Mesey;April 5, 2000;23;#3;$295,115.83From 46 Tournaments;Vato;Xi Luo, Yinqi;0;0;0;0;0;0;0;0;$117,074.11;$171,666.48;0;0;0;0;0;0;0;0;0;0;0;0;0
941;Sharky;Rick Wirth;$297,312.48;Australia;Apex Legends;$297,312.48;100.00%;https://www.esportsearnings.com/players/78902-sharky-rick-wirth;"- ""XHope"" - - Hearthstone Player";-, -;<unknown>;0;#189;$294,845.18From 18 Tournaments;XHope;Sharky Rick Wirth;0;$264,983.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
942;XZ;Zhang, Yaohui;$297,299.91;China;PLAYERUNKNOWN'S BATTLEGROUNDS Mobile;$297,299.91;100.00%;https://www.esportsearnings.com/players/95106-xz-zhang-yaohui;"Aleksy ""Japko"" Jabłoński - Fortnite Player";Aleksy Jabłoński;September 16, 2006;17;#15;$294,350.00From 35 Tournaments;Japko;XZ Zhang, Yaohui;0;$223,158.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
943;Clawz;Nikita Marchinsky;$297,168.82;Belarus;Quake Champions;$246,100.00;82.81%;https://www.esportsearnings.com/players/9993-clawz-nikita-marchinsky;"Suhbat ""Action"" Galtsalam - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Suhbat Galtsalam(Сүхбат Галтсалам);<unknown>;0;#1;$294,173.80From 22 Tournaments;Action;Clawz Nikita Marchinsky;0;0;0;0;0;$62,600.00;$183,500.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
944;Japko;Aleksy Jabłoński;$296,925.00;Poland;Fortnite;$296,925.00;100.00%;https://www.esportsearnings.com/players/109498-japko-aleksy-jablonski;"Joseph ""noly"" Kidd - Rocket League Player";Joseph Kidd;February 2, 2002;21;#19;$294,147.29From 69 Tournaments;Nolystic;Japko Aleksy Jabłoński;$284,200.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
945;Jasonzhou;Zhou, Jason;$296,734.75;China;Hearthstone;$296,734.75;100.00%;https://www.esportsearnings.com/players/30870-jasonzhou-zhou-jason;"Rüstem ""mou"" Telepov - CS:GO Player";Rüstem Telepov(Рүстем Телепов);October 17, 1991;32;#5;$294,108.48From 91 Tournaments;mou;Jasonzhou Zhou, Jason;0;0;0;0;0;$101,500.00;$69,161.95;$126,072.80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
946;OGRE2;Tom Ryan;$295,960.09;United States;Halo 2;$119,074.03;40.23%;https://www.esportsearnings.com/players/1209-ogre2-tom-ryan;"Du ""ANKE"" DingJie - CrossFire Player";Du, DingJie(杜定杰);October 3, 1994;29;#190;$293,723.91From 28 Tournaments;ANKE, Encore, 安可;OGRE2 Tom Ryan;0;0;0;0;0;0;0;0;0;0;0;0;$39,500.00;$42,000.00;$4,000.00;$17,500.00;$82,149.03;$40,000.00;$27,500.00;$10,219.40;$1,175.00;0;0
947;GuMiho;Koh, Byung Jae;$295,869.02;Korea, Republic of;StarCraft II;$295,869.02;100.00%;https://www.esportsearnings.com/players/1064-gumiho-koh-byung-jae;"Maurice ""KheZu"" Gutmann - Dota 2 Player";Maurice Gutmann;April 27, 1995;28;#19;$293,512.64From 86 Tournaments;KheZu;GuMiho Koh, Byung Jae;0;0;0;0;0;0;$93,895.20;0;0;0;$11,355.04;$22,022.43;$4,115.99;0;0;0;0;0;0;0;0;0;0
948;Gesture;Hong, Jae Hee;$295,850.29;Korea, Republic of;Overwatch;$295,300.29;99.81%;https://www.esportsearnings.com/players/37635-gesture-hong-jae-hee;"Michael ""shroud"" Grzesiek - Call of Duty Player";Michael Grzesiek;June 2, 1994;29;#26;$293,375.73From 82 Tournaments;Cloud9 | G2A shroud, shroud, XTS // Eclipse;Gesture Hong, Jae Hee;0;0;0;$72,681.82;0;$160,281.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
949;Scrub Killa;Kyle Robertson;$295,548.32;United Kingdom;Rocket League;$295,548.32;100.00%;https://www.esportsearnings.com/players/27399-scrub-killa-kyle-robertson;"Pavle ""Maden"" Bošković - Counter-Strike 2 Player";Pavle Bošković(Павле Бошковић);November 12, 1998;25;#1;$292,315.56From 75 Tournaments;Maden, madennn;Scrub Killa Kyle Robertson;0;0;0;0;$147,012.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
950;Misha;Mikhail Agatov;$295,525.41;Russian Federation;Dota 2;$294,825.41;99.76%;https://www.esportsearnings.com/players/23785-misha-mikhail-agatov;"Su ""SuNan"" Xuezhuang - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Su, Xuezhuang(苏学壮);November 2, 2003;20;#191;$292,176.48From 14 Tournaments;SuNan, 苏楠;Misha Mikhail Agatov;0;$254,258.60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
951;noly;Joseph Kidd;$295,313.96;United Kingdom;Rocket League;$295,313.96;100.00%;https://www.esportsearnings.com/players/66248-noly-joseph-kidd;"- ""Achapi"" - - Brawl Stars Player";- -;June 29, 2001;22;#13;$291,166.68From 30 Tournaments;Achapi, AchapSitei;noly Joseph Kidd;$119,754.36;$110,263.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
952;Vato;Pierre Mesey;$295,115.84;Switzerland;Fortnite;$295,115.84;100.00%;https://www.esportsearnings.com/players/49868-vato-pierre-mesey;"Chen ""bin"" Ze Bin - League of Legends Player";Chen, Ze Bin(陈泽彬);<unknown>;0;#192;$290,866.05From 14 Tournaments;bin;Vato Pierre Mesey;0;0;0;0;$193,919.76;$90,687.33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
953;XHope;-, -;$294,845.18;China;Hearthstone;$294,845.18;100.00%;https://www.esportsearnings.com/players/30871-xhope-;"Chen ""Zhou"" Yao - Dota 2 Player";Chen, Yao(陈尧);June 14, 1990;33;#193;$290,746.09From 34 Tournaments;CCM.Zhou.CN, cD.zhou, iG.Zhou, iG.Zhou.Z, Nv.Cherry.ZS, Nv.Cherry.ZS.AA, TongFu.Zhou, Zhou;XHope -, -;0;0;0;0;0;0;$275,541.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
954;Action;Suhbat Galtsalam;$294,173.80;Mongolia;PLAYERUNKNOWN'S BATTLEGROUNDS Mobile;$294,173.80;100.00%;https://www.esportsearnings.com/players/101340-action-suhbat-galtsalam;"Burenbayar ""TOP"" Altangerel - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Burenbayar Altangerel;<unknown>;0;#2;$290,173.80From 26 Tournaments;TOP;Action Suhbat Galtsalam;$131,523.81;$125,150.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
955;mou;Rüstem Telepov;$294,108.48;Kazakhstan;Counter-Strike: Global Offensive;$292,065.45;99.31%;https://www.esportsearnings.com/players/10191-mou-rustem-telepov;"Jake ""Xmithie"" Puchero - League of Legends Player";Jake Puchero;May 10, 1991;32;#13;$290,170.90From 48 Tournaments;FeaR Xmithië, Heiruko, SheepsGoBah, V AleXmithie, V Xmithie, Xminie, Xmithie;mou Rüstem Telepov;0;0;0;0;0;0;$166,243.22;$56,757.77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
956;KheZu;Maurice Gutmann;$293,512.64;Germany;Dota 2;$243,948.75;83.11%;https://www.esportsearnings.com/players/9835-khezu-maurice-gutmann;"Kévin ""Misutaaa"" Rabier - Counter-Strike 2 Player";Kévin Rabier;January 15, 2003;20;#36;$290,115.76From 58 Tournaments;Misutaaa;KheZu Maurice Gutmann;0;0;0;0;0;0;$111,063.80;$41,894.55;0;$15,306.26;$20,621.86;0;0;0;0;0;0;0;0;0;0;0;0
957;shroud;Michael Grzesiek;$293,375.73;Canada;Counter-Strike: Global Offensive;$218,480.69;74.47%;https://www.esportsearnings.com/players/6378-shroud-michael-grzesiek;"Drini ""Drini"" Gjoka - Sports Video Game Player";Drini Gjoka;<unknown>;0;#164;$290,000.00From 16 Tournaments;Drini, RedRover2x, YoungDrini;shroud Michael Grzesiek;0;0;0;0;0;0;$46,450.00;$114,250.00;$49,598.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
958;Maden;Pavle Bošković;$292,315.56;Montenegro;Counter-Strike: Global Offensive;$274,315.56;93.84%;https://www.esportsearnings.com/players/47803-maden-pavle-boskovic;Brian Dragotto - Turbo Racing League Player;Brian Dragotto;<unknown>;0;#165;$290,000.00From 3 Tournaments;Brian Dragotto;Maden Pavle Bošković;$143,400.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
959;SuNan;Su, Xuezhuang;$292,176.48;China;PLAYERUNKNOWN'S BATTLEGROUNDS Mobile;$292,176.48;100.00%;https://www.esportsearnings.com/players/95114-sunan-su-xuezhuang;"Kim ""Soulkey"" Min Chul - StarCraft: Remastered Player";Kim, Min Chul(김민철);December 10, 1991;32;#113;$289,785.87From 128 Tournaments;Neo.G_Soulkey, Soulkey;SuNan Su, Xuezhuang;$115,624.81;$96,870.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
960;Achapi;- -;$291,166.68;Japan;Brawl Stars;$291,166.68;100.00%;https://www.esportsearnings.com/players/100423-achapi-;"Alex ""ALEX"" McMeekin - CS:GO Player";Alex McMeekin;September 28, 1995;28;#20;$289,680.28From 85 Tournaments;ALEX;Achapi - -;0;$147,666.67;$120,500.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
961;bin;Chen, Zebin;$290,866.05;China;League of Legends;$290,866.05;100.00%;https://www.esportsearnings.com/players/72658-bin-chen-zebin;"Tu ""Xbei"" ZhanYa - PUBG Player";Tu, ZhanYa;December 7, 2000;23;#194;$289,381.16From 37 Tournaments;Xbei;bin Chen, Zebin;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
962;Zhou;Chen, Yao;$290,746.09;China;Dota 2;$259,126.42;89.12%;https://www.esportsearnings.com/players/2595-zhou-chen-yao;"Alex ""SuMuNs"" Ascencion - Gears 5 Player";Alex Ascencion;May 18, 1997;26;#166;$289,325.00From 96 Tournaments;SuMuNs;Zhou Chen, Yao;0;0;0;0;0;0;0;0;0;$12,701.25;$34,143.16;$218,219.79;$15,790.13;$7,912.52;$1,979.25;0;0;0;0;0;0;0;0
963;TOP;Burenbayar Altangerel;$290,173.80;Mongolia;PLAYERUNKNOWN'S BATTLEGROUNDS Mobile;$290,173.80;100.00%;https://www.esportsearnings.com/players/101338-top-burenbayar-altangerel;"Mason ""Symfuhny"" Lanier - Call of Duty Player";Mason Lanier;December 21, 1999;24;#167;$289,091.68From 63 Tournaments;NRG Symfuhny, Sym, Symfuhny;TOP Burenbayar Altangerel;$134,523.81;$119,150.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
964;Xmithie;Jake Puchero;$290,170.90;Philippines;League of Legends;$290,170.90;100.00%;https://www.esportsearnings.com/players/2992-xmithie-jake-puchero;"Amine ""Itachi"" Benayachi - Rocket League Player";Amine Benayachi;August 13, 2003;20;#1;$288,719.92From 63 Tournaments;Itachi;Xmithie Jake Puchero;0;0;0;0;$91,012.50;$81,446.00;0;$55,115.00;0;0;$13,340.00;$7,420.00;0;0;0;0;0;0;0;0;0;0;0
965;Misutaaa;Kévin Rabier;$290,115.77;France;Counter-Strike: Global Offensive;$286,715.77;98.83%;https://www.esportsearnings.com/players/38647-misutaaa-kevin-rabier;"Georgi ""SHiPZ"" Grigorov - CS:GO Player";Georgi Grigorov(Георги Григоров);August 16, 2000;23;#7;$288,433.68From 118 Tournaments;SHiPZ, SHiPZ1017, shpzTANK;Misutaaa Kévin Rabier;0;0;$127,783.33;$110,066.67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
966;Brian Dragotto;Brian Dragotto;$290,000.00;United States;Turbo Racing League;$290,000.00;100.00%;https://www.esportsearnings.com/players/13817-brian-dragotto;"Sekigawa ""Devine"" Kouki - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Sekigawa, Kouki(関川 洸輝);December 27, 2001;21;#14;$288,257.17From 12 Tournaments;Devine, DevineJP;Brian Dragotto Brian Dragotto;0;0;0;0;0;0;0;0;0;0;$290,000.00;0;0;0;0;0;0;0;0;0;0;0;0
966;Drini;Drini Gjoka;$290,000.00;United States;Madden NFL 20;$85,000.00;29.31%;https://www.esportsearnings.com/players/50445-drini-gjoka;"Sekigawa ""Devine"" Kouki - PLAYERUNKNOWN'S BATTLEGROUNDS Mobile Player";Sekigawa, Kouki(関川 洸輝);December 27, 2001;21;#14;$288,257.17From 12 Tournaments;Devine, DevineJP;Drini Drini Gjoka;0;0;0;0;$147,500.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
968;Soulkey;Kim, Min Chul;$289,785.89;Korea, Republic of;StarCraft II;$153,091.49;52.83%;https://www.esportsearnings.com/players/2230-soulkey-kim-min-chul;"- ""Slackes"" - - Fortnite Player";- -;<unknown>;0;#168;$288,210.79From 82 Tournaments;Slackes;Soulkey Kim, Min Chul;0;0;0;0;0;0;0;0;0;$15,229.34;$113,797.85;$6,316.94;$3,778.19;0;0;0;0;0;0;0;0;0;0
969;ALEX;Alex McMeekin;$289,680.28;United Kingdom;Counter-Strike: Global Offensive;$288,445.27;99.57%;https://www.esportsearnings.com/players/10294-alex-mcmeekin;"Rostislav ""fn"" Lozovoi - Dota 2 Player";Rostislav Lozovoi(Ростислав Лозовой);June 7, 1994;29;#22;$287,438.41From 54 Tournaments;fn;ALEX Alex McMeekin;0;0;0;0;$181,743.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
970;refrezh;Ismail Ali;$289,534.43;Denmark;Counter-Strike: Global Offensive;$266,134.43;91.92%;https://www.esportsearnings.com/players/27542-refrezh-ismail-ali;"Ismail ""refrezh"" Ali - Counter-Strike 2 Player";Ismail Ali;February 19, 1998;25;#41;$287,334.43From 82 Tournaments;refrezh;refrezh Ismail Ali;0;0;$108,150.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
971;SuMuNs;Alex Ascencion;$289,325.00;United States;Gears of War 4;$226,630.00;78.33%;https://www.esportsearnings.com/players/32561-sumuns-alex-ascencion;"Igor ""iLTW"" Filatov - Dota 2 Player";Igor Filatov(Игорь Филатов);October 29, 1999;24;#54;$287,212.06From 41 Tournaments;iLTW;SuMuNs Alex Ascencion;0;0;0;0;0;$68,950.00;$78,000.00;$40,600.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
